1403636598.913555384 4.606826 -0.706258 -7.460533 0.000000 0.000000 0.182293 0.983244
1403636599.413555384 4.702956 -0.782408 -7.516510 0.000000 0.000000 0.188132 0.982144
1403636599.913555384 4.778871 -0.852809 -7.601421 0.000000 0.000000 0.195017 0.980800
1403636600.413555384 4.856281 -0.925597 -7.665643 0.000000 0.000000 0.201194 0.979551
1403636600.913555384 4.923026 -0.987578 -7.727453 0.000000 0.000000 0.205987 0.978555
1403636601.413555384 4.996824 -1.054575 -7.793903 0.000000 0.000000 0.211038 0.977478
1403636601.913555384 5.046628 -1.119694 -7.875351 0.000000 0.000000 0.216407 0.976303
1403636602.413555384 5.120924 -1.186815 -7.941962 0.000000 0.000000 0.221873 0.975076
1403636602.913555384 5.187812 -1.248941 -8.004057 0.000000 0.000000 0.227055 0.973882
1403636603.413555384 5.256110 -1.324301 -8.076708 0.000000 0.000000 0.232265 0.972653
1403636603.913555384 5.306092 -1.389547 -8.158162 0.000000 0.000000 0.237555 0.971374
1403636604.413555384 5.382073 -1.460772 -8.220730 0.000000 0.000000 0.242815 0.970073
1403636604.913555384 5.451003 -1.538569 -8.290657 0.000000 0.000000 0.247974 0.968767
1403636605.413555384 5.519353 -1.613879 -8.363283 0.000000 0.000000 0.253117 0.967436
1403636605.913555384 5.569152 -1.678910 -8.444553 0.000000 0.000000 0.258288 0.966068
1403636606.413555384 5.637626 -1.754342 -8.517201 0.000000 0.000000 0.263530 0.964651
1403636606.913555384 5.706112 -1.829786 -8.589858 0.000000 0.000000 0.268698 0.963224
1403636607.413555384 5.773990 -1.904521 -8.661762 0.000000 0.000000 0.273869 0.961767
1403636607.913555384 5.842922 -1.982343 -8.731682 0.000000 0.000000 0.279093 0.960264
1403636608.413555384 5.910665 -2.056998 -8.803506 0.000000 0.000000 0.284226 0.958757
1403636608.913555384 5.979110 -2.132399 -8.876087 0.000000 0.000000 0.289386 0.957213
1403636609.413555384 6.046973 -2.207120 -8.947955 0.000000 0.000000 0.294517 0.955646
1403636609.913555384 6.096889 -2.272274 -9.029257 0.000000 0.000000 0.299683 0.954039
1403636610.413555384 6.173879 -2.344756 -9.093125 0.000000 0.000000 0.304829 0.952407
1403636610.913555384 6.223605 -2.409992 -9.174761 0.000000 0.000000 0.309830 0.950792
1403636611.413555384 6.307652 -2.499083 -9.251217 0.000000 0.000000 0.315216 0.949020
1403636611.913555384 6.369611 -2.573572 -9.324668 0.000000 0.000000 0.320120 0.947377
1403636612.413555384 6.422747 -2.642547 -9.410223 0.000000 0.000000 0.327678 0.944790
1403636612.913555384 6.490968 -2.717824 -9.481787 0.000000 0.000000 0.332743 0.943017
1403636613.413555384 6.566666 -2.788850 -9.543917 0.000000 0.000000 0.337318 0.941391
1403636613.913555384 6.634463 -2.863441 -9.615862 0.000000 0.000000 0.342413 0.939550
1403636614.413555384 6.701392 -2.925646 -9.677745 0.000000 0.000000 0.347729 0.937595
1403636614.913555384 6.770381 -3.003429 -9.747513 0.000000 0.000000 0.352827 0.935688
1403636615.413555384 6.844462 -3.070431 -9.814256 0.000000 0.000000 0.357787 0.933803
1403636615.913555384 6.894261 -3.135546 -9.895674 0.000000 0.000000 0.362754 0.931885
1403636616.413555384 6.971525 -3.207990 -9.959537 0.000000 0.000000 0.367820 0.929897
1403636616.913555384 7.045641 -3.274997 -10.026217 0.000000 0.000000 0.372831 0.927899
1403636617.413555384 7.122835 -3.347422 -10.089986 0.000000 0.000000 0.377841 0.925870
1403636617.913555384 7.172682 -3.412540 -10.171323 0.000000 0.000000 0.382796 0.923833
1403636618.413555384 7.248568 -3.483743 -10.233830 0.000000 0.000000 0.387773 0.921755
1403636618.913555384 7.316991 -3.559293 -10.306938 0.000000 0.000000 0.392890 0.919586
1403636619.413555384 7.384356 -3.633398 -10.379802 0.000000 0.000000 0.397901 0.917428
1403636619.913555384 7.434090 -3.698448 -10.461064 0.000000 0.000000 0.402856 0.915264
1403636620.413555384 7.483898 -3.763565 -10.542361 0.000000 0.000000 0.407786 0.913078
1403636620.913555384 7.551739 -3.838362 -10.614178 0.000000 0.000000 0.412777 0.910832
1403636621.413555384 7.615596 -3.915336 -10.686762 0.000000 0.000000 0.418043 0.908427
1403636621.913555384 7.682290 -3.977323 -10.748783 0.000000 0.000000 0.422849 0.906200
1403636622.413555384 7.751468 -4.055243 -10.819055 0.000000 0.000000 0.427752 0.903896
1403636622.913555384 7.823545 -4.118376 -10.875501 0.000000 0.000000 0.432838 0.901472
1403636623.413555384 7.895649 -4.181295 -10.931702 0.000000 0.000000 0.437555 0.899192
1403636623.913555384 7.945861 -4.246561 -11.013349 0.000000 0.000000 0.442477 0.896780
1403636624.413555384 8.047880 -4.411703 -11.187822 0.000000 0.000000 0.446115 0.894976
1403636624.913555384 8.163282 -4.474619 -11.259435 0.000000 0.000000 0.432977 0.901405
1403636625.413555384 8.324095 -4.378287 -11.437024 0.000000 0.000000 0.440910 0.897551
1403636625.913555384 8.433059 -4.327364 -11.518556 0.000000 0.000000 0.447766 0.894151
1403636626.413555384 8.499498 -4.264763 -11.588766 0.000000 0.000000 0.452107 0.891964
1403636626.913555384 8.607927 -4.104553 -11.766819 0.000000 0.000000 0.455993 0.889983
1403636627.413555384 8.681077 -4.018171 -11.836727 0.000000 0.000000 0.462741 0.886493
1403636627.913555384 8.764070 -3.936349 -11.878280 0.000000 0.000000 0.470861 0.882207
1403636628.413555384 9.795950 -3.836117 -12.368910 0.000000 0.000000 0.483337 0.875434
1403636628.913555384 9.891781 -3.755220 -12.415158 0.000000 0.000000 0.484363 0.874867
1403636629.413555384 9.970276 -3.841080 -12.493019 0.000000 0.000000 0.497612 0.867400
1403636629.913555384 10.050346 -3.779328 -12.569377 0.000000 0.000000 0.509674 0.860368
1403636630.413555384 10.622182 -3.765381 -13.618974 0.000000 0.000000 0.514186 0.857679
1403636630.913555384 11.189779 -3.829447 -13.706523 0.000000 0.000000 0.521659 0.853154
1403636631.413555384 11.243625 -3.909502 -13.790815 0.000000 0.000000 0.525886 0.850555
1403636631.913555384 11.292813 -3.821882 -13.892612 0.000000 0.000000 0.528477 0.848948
1403636632.413555384 11.388920 -3.882566 -13.953531 0.000000 0.000000 0.534787 0.844987
1403636632.913555384 11.455714 -4.196316 -15.269222 0.000000 0.000000 0.522409 0.852695
1403636633.413555384 11.877651 -3.894660 -15.520811 0.000000 0.000000 0.530190 0.847879
1403636633.913555384 12.967303 -4.031118 -18.031388 0.000000 0.000000 0.539935 0.841707
1403636634.413555384 13.058450 -4.093456 -18.100328 0.000000 0.000000 0.536676 0.843788
1403636634.913555384 13.282436 -4.092064 -18.655112 0.000000 0.000000 0.539056 0.842270
1403636635.413555384 13.282278 -4.101875 -21.472812 0.000000 0.000000 0.549129 0.835738
1403636635.913555384 13.361444 -4.035084 -21.589672 0.000000 0.000000 0.562045 0.827106
1403636636.413555384 13.439070 -3.970744 -21.653877 0.000000 0.000000 0.562845 0.826562
1403636636.913555384 13.519901 -4.029876 -21.706918 0.000000 0.000000 0.561240 0.827653
1403636637.413555384 13.633862 -3.827992 -21.879514 0.000000 0.000000 0.565526 0.824730
1403636637.913555384 13.695064 -3.737571 -21.964987 0.000000 0.000000 0.569240 0.822171
1403636638.413555384 13.783980 -3.665654 -22.045432 0.000000 0.000000 0.581686 0.813414
1403636638.913555384 13.901610 -3.646405 -22.135002 0.000000 0.000000 0.585916 0.810372
1403636639.413555384 13.978763 -3.559453 -22.186723 0.000000 0.000000 0.578118 0.815953
1403636639.913555384 14.033461 -3.467838 -22.273215 0.000000 0.000000 0.587456 0.809256
1403636640.413555384 14.090081 -3.383813 -22.346150 0.000000 0.000000 0.589380 0.807856
1403636640.913555384 14.165745 -3.331138 -22.427529 0.000000 0.000000 0.592304 0.805714
1403636641.413555384 14.376783 -3.234760 -22.580274 0.000000 0.000000 0.605009 0.796219
1403636641.913555384 14.475850 -3.170478 -22.630465 0.000000 0.000000 0.608900 0.793247
1403636642.413555384 14.261883 -2.595131 -24.884617 0.000000 0.000000 0.617413 0.786639
1403636642.913555384 14.335757 -2.656242 -24.985631 0.000000 0.000000 0.622923 0.782283
1403636643.413555384 14.409437 -2.582565 -25.065859 0.000000 0.000000 0.626806 0.779176
1403636643.913555384 14.611556 -2.223791 -25.421569 0.000000 0.000000 0.629336 0.777134
1403636644.413555384 14.651207 -2.118704 -25.545103 0.000000 0.000000 0.644624 0.764500
1403636644.913555384 14.636036 -2.032578 -25.767063 0.000000 0.000000 0.636702 0.771110
1403636645.413555384 14.621059 -2.118762 -26.002228 0.000000 0.000000 0.640070 0.768316
1403636645.913555384 14.698647 -2.028478 -26.069169 0.000000 0.000000 0.646224 0.763148
1403636646.413555384 14.801430 -1.927221 -26.117275 0.000000 0.000000 0.663146 0.748490
1403636646.913555384 14.861710 -1.851746 -26.222361 0.000000 0.000000 0.667756 0.744380
1403636647.413555384 14.925384 -1.766332 -26.292300 0.000000 0.000000 0.673504 0.739183
1403636647.913555384 15.007348 -1.691211 -26.341894 0.000000 0.000000 0.676304 0.736622
1403636648.413555384 15.107186 -1.782309 -26.392733 0.000000 0.000000 0.688940 0.724819
1403636648.913555384 15.158178 -1.870069 -26.486985 0.000000 0.000000 0.693733 0.720233
1403636649.413555384 15.074815 -1.854870 -28.256722 0.000000 0.000000 0.696150 0.717896
1403636649.913555384 15.109051 -1.824485 -30.505773 0.000000 0.000000 0.700566 0.713587
1403636650.413555384 15.185260 -1.605047 -30.690579 0.000000 0.000000 0.712583 0.701588
1403636650.913555384 15.256282 -1.689713 -30.770665 0.000000 0.000000 0.718124 0.695915
1403636651.413555384 15.323663 -1.767446 -30.839697 0.000000 0.000000 0.720579 0.693372
1403636651.913555384 15.411497 -1.707044 -30.963096 0.000000 0.000000 0.734130 0.679009
1403636652.413555384 15.545518 -1.720778 -31.011670 0.000000 0.000000 0.747282 0.664507
1403636652.913555384 17.197565 -1.671951 -31.412904 0.000000 0.000000 0.751163 0.660116
1403636653.413555384 17.527750 -1.948344 -31.801009 0.000000 0.000000 0.751964 0.659204
1403636653.913555384 17.585221 -1.885236 -31.940504 0.000000 0.000000 0.754165 0.656685
1403636654.413555384 17.830911 -1.431200 -32.262558 0.000000 0.000000 0.760599 0.649222
1403636654.913555384 18.198821 -1.737157 -32.565642 0.000000 0.000000 0.765949 0.642901
1403636655.413555384 18.364366 -1.739630 -32.825121 0.000000 0.000000 0.773885 0.633326
1403636655.913555384 18.450565 -1.670611 -32.884314 0.000000 0.000000 0.784437 0.620208
1403636656.413555384 18.763985 -1.908346 -33.107884 0.000000 0.000000 0.787975 0.615707
1403636656.913555384 18.835384 -1.828365 -33.162669 0.000000 0.000000 0.788120 0.615521
1403636657.413555384 18.999498 -1.982075 -33.338190 0.000000 0.000000 0.793725 0.608277
1403636657.913555384 19.393743 -2.354487 -33.597785 0.000000 0.000000 0.802621 0.596489
1403636658.413555384 19.473102 -2.424916 -33.631859 0.000000 0.000000 0.802208 0.597045
1403636658.913555384 19.558091 -2.495252 -33.677773 0.000000 0.000000 0.803317 0.595552
1403636659.413555384 19.666516 -2.409581 -33.715602 0.000000 0.000000 0.805623 0.592429
1403636659.913555384 19.757377 -2.475874 -33.776753 0.000000 0.000000 0.809274 0.587431
1403636660.413555384 19.842833 -2.405702 -33.838725 0.000000 0.000000 0.811654 0.584139
1403636660.913555384 19.938784 -2.372397 -33.918641 0.000000 0.000000 0.808571 0.588398
1403636661.413555384 20.105964 -2.237808 -34.101037 0.000000 0.000000 0.812756 0.582605
1403636661.913555384 20.158770 -2.145108 -34.185684 0.000000 0.000000 0.820631 0.571459
1403636662.413555384 20.197776 -2.071832 -34.254558 0.000000 0.000000 0.819512 0.573061
1403636662.913555384 20.245743 -1.993061 -34.330444 0.000000 0.000000 0.825454 0.564469
1403636663.413555384 20.313977 -2.082374 -34.419685 0.000000 0.000000 0.815114 0.579301
1403636663.913555384 20.392228 -2.007505 -34.501227 0.000000 0.000000 0.809569 0.587024
1403636664.413555384 20.666199 -2.082791 -36.566952 0.000000 0.000000 0.817152 0.576423
1403636664.913555384 20.741017 -2.016670 -36.670941 0.000000 0.000000 0.817832 0.575457
1403636665.413555384 21.360454 -2.046056 -37.838474 0.000000 0.000000 0.822385 0.568932
1403636665.913555384 21.304131 -1.609465 -39.095262 0.000000 0.000000 0.834072 0.551656
1403636666.413555384 21.359563 -1.522922 -39.189391 0.000000 0.000000 0.840464 0.541868
1403636666.913555384 21.427388 -1.317280 -39.388319 0.000000 0.000000 0.848361 0.529418
1403636667.413555384 21.580098 -1.122024 -39.485783 0.000000 0.000000 0.847015 0.531569
1403636667.913555384 21.709734 -1.117530 -39.609311 0.000000 0.000000 0.851419 0.524486
1403636668.413555384 21.884345 -0.973300 -39.748175 0.000000 0.000000 0.853205 0.521576
1403636668.913555384 21.978877 -0.913085 -39.841803 0.000000 0.000000 0.849035 0.528336
1403636669.413555384 22.032222 -0.834919 -39.913775 0.000000 0.000000 0.852295 0.523061
1403636669.913555384 22.126582 -0.694999 -40.029646 0.000000 0.000000 0.871494 0.490406
1403636670.413555384 22.173158 -0.605442 -40.109375 0.000000 0.000000 0.879016 0.476791
1403636670.913555384 22.257388 -0.693092 -40.168228 0.000000 0.000000 0.880818 0.473455
1403636671.413555384 22.507577 -1.001513 -40.397525 0.000000 0.000000 0.857956 0.513723
1403636671.913555384 22.668034 -1.193637 -40.508602 0.000000 0.000000 0.857977 0.513688
1403636672.413555384 22.829050 -1.610938 -40.841437 0.000000 0.000000 0.853448 0.521178
1403636672.913555384 23.076465 -1.967764 -41.244322 0.000000 0.000000 0.857209 0.514968
1403636673.413555384 23.646909 -2.055026 -41.324274 0.000000 0.000000 0.857531 0.514433
1403636673.913555384 23.754753 -1.991060 -41.405492 0.000000 0.000000 0.859366 0.511361
1403636674.413555384 23.821559 -1.995525 -42.188101 0.000000 0.000000 0.871023 0.491243
1403636674.913555384 23.880211 -1.910788 -42.267008 0.000000 0.000000 0.873287 0.487206
1403636675.413555384 24.834842 -1.888639 -43.035989 0.000000 0.000000 0.869747 0.493497
1403636675.913555384 26.047352 -2.025953 -42.700155 0.000000 0.000000 0.882538 0.470241
1403636676.413555384 27.899411 -1.355826 -44.589391 0.000000 0.000000 0.868957 0.494888
1403636676.913555384 29.167643 -1.344465 -44.944400 0.000000 0.000000 0.875375 0.483445
1403636677.413555384 29.231341 -1.403858 -45.041151 0.000000 0.000000 0.874973 0.484171
1403636677.913555384 29.849980 -1.352331 -45.103344 0.000000 0.000000 0.880565 0.473926
1403636678.413555384 30.505579 -1.422011 -45.987692 0.000000 0.000000 0.878562 0.477627
1403636678.913555384 30.561544 -1.306847 -46.097373 0.000000 0.000000 0.865056 0.501676
1403636679.413555384 30.559292 -1.258097 -47.483884 0.000000 0.000000 0.868374 0.495910
1403636679.913555384 30.623660 -1.164061 -47.562584 0.000000 0.000000 0.865852 0.500301
1403636680.413555384 30.687030 -1.084995 -47.628838 0.000000 0.000000 0.862771 0.505596
1403636680.913555384 30.991270 -0.858703 -47.786471 0.000000 0.000000 0.880248 0.474514
1403636681.413555384 31.036937 -0.779826 -47.861898 0.000000 0.000000 0.881288 0.472580
1403636681.913555384 31.090372 -0.699180 -47.942012 0.000000 0.000000 0.883552 0.468333
1403636682.413555384 31.756683 -0.721430 -49.008083 0.000000 0.000000 0.887236 0.461317
1403636682.913555384 31.802108 -0.639576 -49.099561 0.000000 0.000000 0.888507 0.458863
1403636683.413555384 31.922694 -0.562027 -49.141490 0.000000 0.000000 0.892134 0.451772
1403636683.913555384 31.973977 -0.482371 -49.223758 0.000000 0.000000 0.894394 0.447279
1403636684.413555384 32.038753 -0.401451 -49.289375 0.000000 0.000000 0.896053 0.443947
1403636684.913555384 32.086796 -0.331300 -49.364504 0.000000 0.000000 0.896782 0.442474
1403636685.413555384 32.126868 -0.255712 -49.436014 0.000000 0.000000 0.898208 0.439570
1403636685.913555384 32.175212 -0.190655 -49.508515 0.000000 0.000000 0.898979 0.437992
1403636686.413555384 32.236899 -0.102366 -49.577161 0.000000 0.000000 0.901963 0.431814
1403636686.913555384 32.313609 -0.015835 -49.642984 0.000000 0.000000 0.904649 0.426157
1403636687.413555384 32.363511 0.058814 -49.726030 0.000000 0.000000 0.905930 0.423426
1403636687.913555384 32.435957 0.128527 -49.795531 0.000000 0.000000 0.907311 0.420461
1403636688.413555384 32.510314 0.210302 -49.866127 0.000000 0.000000 0.911973 0.410250
1403636688.913555384 32.587458 0.277405 -49.942114 0.000000 0.000000 0.914584 0.404397
1403636689.413555384 32.649272 0.362226 -50.020620 0.000000 0.000000 0.916139 0.400861
1403636689.913555384 32.694662 0.456425 -50.114391 0.000000 0.000000 0.923325 0.384019
1403636690.413555384 32.777079 0.540379 -50.186869 0.000000 0.000000 0.923479 0.383649
1403636690.913555384 32.864448 0.635099 -50.241959 0.000000 0.000000 0.930768 0.365610
1403636691.413555384 32.984805 0.714281 -50.293660 0.000000 0.000000 0.923900 0.382633
1403636691.913555384 33.152022 0.898472 -50.389403 0.000000 0.000000 0.926672 0.375872
1403636692.413555384 33.296434 0.727389 -50.557936 0.000000 0.000000 0.929999 0.367562
1403636692.913555384 33.401429 0.540643 -50.739823 0.000000 0.000000 0.925222 0.379427
1403636693.413555384 33.528312 0.714814 -50.937337 0.000000 0.000000 0.930679 0.365838
1403636693.913555384 33.597245 0.803045 -50.995464 0.000000 0.000000 0.932315 0.361648
1403636694.413555384 33.651021 0.886103 -51.079905 0.000000 0.000000 0.934604 0.355689
1403636694.913555384 33.784795 0.715513 -51.280738 0.000000 0.000000 0.939846 0.341599
1403636695.413555384 33.848213 0.636636 -51.359773 0.000000 0.000000 0.940400 0.340070
1403636695.913555384 33.895284 0.716203 -51.429047 0.000000 0.000000 0.942686 0.333682
1403636696.413555384 33.968658 0.790654 -51.516239 0.000000 0.000000 0.945360 0.326027
1403636696.913555384 34.080824 0.942919 -51.691560 0.000000 0.000000 0.946089 0.323907
1403636697.413555384 34.247219 1.111534 -51.906925 0.000000 0.000000 0.952299 0.305165
1403636697.913555384 34.308041 1.194048 -51.991594 0.000000 0.000000 0.956966 0.290199
1403636698.413555384 34.354475 1.276546 -52.069187 0.000000 0.000000 0.960074 0.279747
1403636698.913555384 34.454381 1.373850 -52.110665 0.000000 0.000000 0.966002 0.258535
1403636699.413555384 34.615618 1.297364 -52.147074 0.000000 0.000000 0.972948 0.231022
1403636699.913555384 34.706406 1.151511 -52.328271 0.000000 0.000000 0.973853 0.227180
1403636700.413555384 34.928728 0.769081 -52.730808 0.000000 0.000000 0.976664 0.214775
1403636700.913555384 35.098634 0.595076 -52.881840 0.000000 0.000000 0.977921 0.208973
1403636701.413555384 35.162714 0.510150 -52.955748 0.000000 0.000000 0.978412 0.206662
1403636701.913555384 36.551861 0.512772 -53.588598 0.000000 0.000000 0.980821 0.194911
1403636702.413555384 36.629505 0.329595 -53.771797 0.000000 0.000000 0.982193 0.187875
1403636702.913555384 36.838706 0.521379 -56.069624 0.000000 0.000000 0.982967 0.183784
1403636703.413555384 36.963676 0.744157 -56.240428 0.000000 0.000000 0.984434 0.175753
1403636703.913555384 37.048989 0.675281 -56.301231 0.000000 0.000000 0.986270 0.165143
1403636704.413555384 37.121436 0.760221 -56.359867 0.000000 0.000000 0.986432 0.164172
1403636704.913555384 37.167053 0.685329 -56.452282 0.000000 0.000000 0.987304 0.158840
1403636705.413555384 37.837919 0.676368 -56.470408 0.000000 0.000000 0.988092 0.153862
1403636705.913555384 38.627785 0.603568 -57.592652 0.000000 0.000000 0.990030 0.140858
1403636706.413555384 38.626260 0.527460 -57.770710 0.000000 0.000000 0.988393 0.151917
1403636706.913555384 40.080760 0.977312 -59.084325 0.000000 0.000000 0.989371 0.145416
1403636707.413555384 41.011027 1.193531 -59.442674 0.000000 0.000000 0.990139 0.140089
1403636707.913555384 42.252961 1.599092 -60.769922 0.000000 0.000000 0.991270 0.131851
1403636708.413555384 42.951912 1.631824 -60.811714 0.000000 0.000000 0.994065 0.108790
1403636708.913555384 42.961517 1.727145 -62.192317 0.000000 0.000000 0.993398 0.114721
1403636709.413555384 43.058347 1.900612 -62.391324 0.000000 0.000000 0.993838 0.110842
1403636709.913555384 43.115015 1.987140 -62.472907 0.000000 0.000000 0.994253 0.107053
1403636710.413555384 43.862480 2.009521 -62.580979 0.000000 0.000000 0.996328 0.085616
1403636710.913555384 43.880603 2.085247 -64.093904 0.000000 0.000000 0.994635 0.103444
1403636711.413555384 44.780137 2.093813 -65.239117 0.000000 0.000000 0.995716 0.092462
1403636711.913555384 44.832485 2.188903 -65.339870 0.000000 0.000000 0.997070 0.076491
1403636712.413555384 44.968541 2.251834 -65.405019 0.000000 0.000000 0.995853 0.090979
1403636712.913555384 45.008012 2.327737 -65.473990 0.000000 0.000000 0.996324 0.085668
1403636713.413555384 45.069391 2.417461 -65.542951 0.000000 0.000000 0.996889 0.078823
1403636713.913555384 45.112662 2.495989 -65.616689 0.000000 0.000000 0.997394 0.072150
1403636714.413555384 45.177728 2.693297 -65.791353 0.000000 0.000000 0.997980 0.063523
1403636714.913555384 45.243729 2.772673 -65.879013 0.000000 0.000000 0.996902 0.078657
1403636715.413555384 45.306537 2.853516 -65.949542 0.000000 0.000000 0.997485 0.070875
1403636715.913555384 45.372103 3.055798 -66.115908 0.000000 0.000000 0.997204 0.074722
1403636716.413555384 45.460174 3.237688 -66.293728 0.000000 0.000000 0.997732 0.067305
1403636716.913555384 45.519994 3.208016 -66.399536 0.000000 0.000000 0.997690 0.067938
1403636717.413555384 45.566195 3.294124 -66.475823 0.000000 0.000000 0.996623 0.082118
1403636717.913555384 45.619936 3.213150 -66.544649 0.000000 0.000000 0.996468 0.083978
1403636718.413555384 45.670642 3.290268 -66.613913 0.000000 0.000000 0.996887 0.078846
1403636718.913555384 45.718713 3.367929 -66.704857 0.000000 0.000000 0.996105 0.088180
1403636719.413555384 45.755697 3.444330 -66.779788 0.000000 0.000000 0.996896 0.078735
1403636719.913555384 45.804453 3.531053 -66.860326 0.000000 0.000000 0.997491 0.070790
1403636720.413555384 45.846370 3.601321 -66.934625 0.000000 0.000000 0.997899 0.064785
1403636720.913555384 45.887786 3.682639 -67.014260 0.000000 0.000000 0.998370 0.057072
1403636721.413555384 46.010596 3.880819 -67.183617 0.000000 0.000000 0.998850 0.047952
1403636721.913555384 46.126018 3.729050 -67.374282 0.000000 0.000000 0.999147 0.041288
1403636722.413555384 46.174386 3.808505 -67.452493 0.000000 0.000000 0.999431 0.033725
1403636722.913555384 46.314651 3.804192 -67.693267 0.000000 0.000000 0.999580 0.028964
1403636723.413555384 46.379981 3.890552 -67.754796 0.000000 0.000000 0.999625 0.027366
1403636723.913555384 46.456777 3.697058 -67.922890 0.000000 0.000000 0.999866 0.016388
1403636724.413555384 46.675069 3.675339 -68.123620 0.000000 0.000000 0.999992 0.003972
1403636724.913555384 46.775455 3.470944 -68.307663 0.000000 0.000000 0.999991 -0.004155
1403636725.413555384 46.862670 3.531079 -68.360421 0.000000 0.000000 0.999990 -0.004427
1403636725.913555384 46.918511 3.599368 -68.429084 0.000000 0.000000 0.999936 -0.011289
1403636726.413555384 47.031794 3.795806 -68.583447 0.000000 0.000000 0.999885 -0.015193
1403636726.913555384 47.107691 3.713016 -68.658919 0.000000 0.000000 0.999987 -0.005127
1403636727.413555384 47.200763 3.600348 -68.852327 0.000000 0.000000 0.999984 -0.005727
1403636727.913555384 47.258685 3.682048 -68.938380 0.000000 0.000000 0.999999 -0.001086
1403636728.413555384 47.369835 3.852271 -69.112048 0.000000 0.000000 0.999946 -0.010426
1403636728.913555384 47.425683 3.937067 -69.215754 0.000000 0.000000 1.000000 -0.000140
1403636729.413555384 47.498323 4.128231 -69.398428 0.000000 0.000000 0.999989 -0.004777
1403636729.913555384 47.555726 4.203378 -69.466290 0.000000 0.000000 0.999924 -0.012363
1403636730.413555384 47.615428 4.288739 -69.518853 0.000000 0.000000 0.999822 -0.018864
1403636730.913555384 47.969013 4.608963 -69.884700 0.000000 0.000000 0.999589 -0.028677
1403636731.413555384 48.097570 4.755431 -70.077638 0.000000 0.000000 0.999786 -0.020691
1403636731.913555384 48.200218 4.781093 -70.173615 0.000000 0.000000 0.999803 -0.019872
